addr,side,group,btcblack_found,btcblack_latency_ms,block_height
bc1qawe8sxyd9y6fclu83wepdvmaue03whn4rg9qa7,input,target_blocks,False,23.3,
bc1q3w6tuhd63garfpadeuazksq93xff70jm7fehgxryxsnx4fv30e6sz4j0v4,input,target_blocks,False,24.3,
bc1qtjparwvk638ew6z0w397aspphxhkjpgdqv93ap,input,target_blocks,False,23.9,
bc1qajpt8pm6r86k6srxhekzuuj9ztnvw9wp6syg72,input,target_blocks,False,26.0,
bc1qlfk33lujxxarphgw5dpkftqj0snjmknmw2y9s2,input,target_blocks,False,87.5,
bc1qqhn3ztdcm0ct6yq6a725kvwzwykwewn4rr6uus,input,target_blocks,False,24.7,
bc1q5auqd4pfeptmhtsvj4au6qsnlds57pftph7r76,input,target_blocks,False,23.1,
bc1qlh2x9nh2y2zkx9yldrvl5332k6g4u8wn459njv,input,target_blocks,False,27.7,
bc1qcchwzrje6t9ptywwmwn0kkdr2zwh6dpxkqpasf,input,target_blocks,False,22.6,
bc1q5r7nzpzdw4p0mqdk6muvqa9rl5wpw98ke5zm2e,input,target_blocks,False,22.8,
bc1qarhft849rl3280v7rx73gs226tw3uzv3j6j0su,input,target_blocks,False,23.6,
bc1pu0m49kpdvfm94kefk47ennul9kagz7s6y3vdj3u24txrhxc4472s6qnwkg,input,target_blocks,False,22.2,
bc1ptkw4n4zp8nndklehj0f7w5596v3vfdckytx97akx5v9vnff6697qcuxjr8,input,target_blocks,False,89.8,
bc1qpyzhf6ym7dgatqv56qeepltlth3rask40m45d7,input,target_blocks,False,25.7,
bc1qjlqhuzhyn9kqvf9qawrhzhrmtl4fpsz338lamz,input,target_blocks,False,22.9,
bc1qhdthsc06uvjadhf7s7fta3g89xqsp8ackeayxa,input,target_blocks,False,87.8,
bc1qzjzmncmea4ycya0caffak7nv0pdjclylcctadz,input,target_blocks,False,22.9,
bc1pzv3neudz7jrt86k56mttyesn3967mzss2cgmq5jc2satdklg584qjv7yjk,input,target_blocks,False,24.3,
bc1qy58ux670825gehd5xjggvv6g8lkwseanp4eudq,input,target_blocks,False,27.5,
bc1qyvhlnahpepm00f4gq8x32np4487t4dp576jczt,input,target_blocks,False,22.1,
bc1p7n2pg2pnrkjhvuq03p4c0ptadts645exvdqlatuphra0j8nq2qxsl0x7ad,input,target_blocks,False,24.2,
bc1p0lhrdkvzkr8p7aqvk76avj82gz4ht3njw5juw445mhn8amgjg9dqvkvl2d,input,target_blocks,False,23.2,
bc1qke9tu7s7ldc8jumdj20xt8t82p02duf62rx9nl,input,target_blocks,False,87.8,
bc1qu3qn3l75fsw4wuc3w4w6md2qlde4cwsehy52eu,input,target_blocks,False,22.1,
bc1q5rgkld9nu3c2ycvczar5j7qlfhnv27j0ndy6uy,input,target_blocks,False,26.9,
bc1qywgfpfkgl7dlpe3al86tlan44af386ts8gjlk6,input,target_blocks,False,27.5,
3HCNC5Yrh6FdyzTLZcnwGjbRRs3TRJPfsT,input,target_blocks,False,24.2,
bc1ql088v0825mvhkh4luu29f6gufk6cg7zuuh0zqh,input,target_blocks,False,22.8,
bc1p2gk0xazppvw6uekda7f3epls4rq3xrcll00aj4kd856mxc8k6vys3kruj3,input,target_blocks,False,88.8,
bc1pkjhje2srukmgy0a5nq5hvr8a8c4v7zca2rqrk0v5kcg3g5j97sysm63dfy,input,target_blocks,False,24.4,
bc1qhyqkrnru2agaxf36acg3rdzmjtd2fr8nqt6duh,input,target_blocks,False,26.4,
bc1qt029utegrp40grz4antucwr8xmhprmlzff8gqa,input,target_blocks,False,24.3,
bc1p0hynwdu3l6s4edw25phq3gajexhrtjm0vfagvhv42nnkgtn0hzjspp9lef,input,target_blocks,False,21.7,
bc1qpxmjpssf5djqddvdp6js80st8nq0eq2ml4yaln,input,target_blocks,False,24.0,
bc1q24x50jjhn0fleuf2g2vl2j3mh2mc66hsj4el4e,input,target_blocks,False,22.3,
bc1q7k37a2xmg6l37v48dnzaj7tzayxkjvw4qp2f4c,input,target_blocks,False,23.1,
bc1qdp5n3cc2lclr3fs7mdn27uynsjt0y3u69a69m0,input,target_blocks,False,22.9,
bc1qvzsnzehsdq9xz50sl52kstjsvcyu7q0ddwmgg8,input,target_blocks,False,87.0,
bc1q6mmwt37w34parvf29z2r87s2wfuq92qa6n928l,input,target_blocks,False,23.3,
bc1qlrk3wvqwcd7e33lkujt35tjn7dzgz7e83t5qdr,input,target_blocks,False,22.8,
bc1qjl0ju23sr7yzgkzkqnkcrfr76vvqqs3u4qyd06,input,target_blocks,False,26.3,
bc1pwkrux532eu5kwwu6dda492kyf0mudv058utq8dkpaevmmk4wm5rsvszqmv,input,target_blocks,False,24.2,
bc1qx3d32m2me2zf5uzcrh6xxta0hrxzkxlhk3f995,input,target_blocks,False,23.3,
bc1qwdqn6dppy9d0t5mnnph87z66eaeglj5xrp6u8p,input,target_blocks,False,24.8,
bc1ql2hajk84mmj07qr3v3tt9zauncstlw2eqn7ep8,input,target_blocks,False,24.2,
bc1qjw2mk9n8ulxh4tqnj4esk0kn49k6gsav7759ty,input,target_blocks,False,25.9,
bc1qkd82ckynfxn39eknksx22guuqhnkx5mrpj54pr,input,target_blocks,False,25.9,
3CtDzSg3c2cddkkdsT7FJcKguEPY6phapC,input,target_blocks,False,88.4,
bc1q2pd7v7ujt40hka2rpp6xzpx0chtp2ggnl5svcy,input,target_blocks,False,23.0,
bc1qj3ts2e3cmz7kwdaerl99k4jkeauv0thy9mrqxt,input,target_blocks,False,89.5,
bc1qz9hgure52j5csz2ssy3r7qhmkueuvu5q22084d,input,target_blocks,False,24.2,
bc1q5wmrj4etlgtu0hugk3vs909mzpa8w67r5uxypg,input,target_blocks,False,23.3,
bc1qrgl0yu3zuglvcgrdsglc5a8zdsud6n023naqaz,input,target_blocks,False,24.6,
bc1qqvm3gn05vrmm8v8cmejfjvrmjwkrahu6z26dus,input,target_blocks,False,88.3,
bc1q7juatl77ppwu4dylvcs7wm4cr8jat2uhlj2y33,input,target_blocks,False,23.9,
bc1q5xxpcmsd58hllxharea8qkjwkd27ys5caxhv0v,input,target_blocks,False,24.3,
bc1pj49eqpj5wmus4538t59g4f5kpdqerurq6y7z3393enzp6cmn9keq96clj7,input,target_blocks,False,23.9,
bc1pfn8z3dhz7uc9xrrlrt8jd0xwkxf3q2vlafrjyu04y2jwxzluym7s2e6cw6,input,target_blocks,False,22.7,
bc1p35u73245cvudxvn38ucu89nnk48lejz6rh79vvuqpxc3dwqleueslqt346,input,target_blocks,False,24.9,
bc1p9nkpluq3y53mrnax3zfmgpd2wt4prkheps43202nhwayvre3dxsqjvxwza,input,target_blocks,False,22.2,
bc1ql0detze5sk5g5ata48zmfa5jhdtfaw4zsrd6zv,input,target_blocks,False,23.4,
bc1qhgvemzd056cjka25flqyc3t5hq283xcrq0m0gs,input,target_blocks,False,25.9,
bc1q320v4073cchn5rryctexe2qqpy0vd4zp0wld2n,input,target_blocks,False,87.5,
bc1pr6sxexuuvye0hjw5lxe0m3qusu2ntw6g5hfjc39c6efczt6rpppsy26y4u,input,target_blocks,False,26.8,
bc1qg5hves5nce5495y7zyhr99vx44xx5e2q6luqvg,input,target_blocks,False,23.2,
bc1pel3q8crjt36p4whlqf5jx5sjkf9qht8vup0r23cwuh8kw5ujc7eqgl5u66,input,target_blocks,False,22.2,
bc1q9wvygkq7h9xgcp59mc6ghzczrqlgrj9k3ey9tz,input,target_blocks,False,89.6,
bc1qsq3nwhgank4pg5g85kl8grwg7xmslm9m8wwdr7,input,target_blocks,False,22.3,
bc1q44f6rlvyewrqduzgep6xcdrglnhffwgg6mhevt,input,target_blocks,False,23.6,
bc1qm973x7zwy2pdmhvgqty8uydegkcvaym2skae7p,input,target_blocks,False,22.2,
bc1qthcseajcfn4zk0wgd7tt6rnlw83rdjwvyglrwuslznuavanayh9qp6kcqk,input,target_blocks,False,23.6,
bc1qx5vedmy424t63f2z0h994g85qknkk0u2qltuxf,input,target_blocks,False,23.8,
bc1p6zevrpp6j4az5w5qpwcwaugy4l3druyu38us2dq38usnj8nqh6yqyhm5s8,input,target_blocks,False,23.9,
bc1q4yds8e3jyzvj9ehzz70p76uherun58y6tsnpyj,input,target_blocks,False,86.9,
1NA4A2M1KhXHQuCo614kTHAWg52uDtTSha,input,target_blocks,False,26.7,
bc1qkhatw4kcc6pj9ut0jykt89er20yfn5eejuds00,input,target_blocks,False,24.4,
bc1qryhgpmfv03qjhhp2dj8nw8g4ewg08jzmgy3cyx,input,target_blocks,False,22.8,
bc1qd494298ntcr9lck5wd2yzw2z3htjx44h8nj87sl9sp0yzkluxz3swzj6a7,input,target_blocks,False,21.5,
bc1qgc2cpn8hj68cmqz38ydvg8xrdm9c0a525yjzp33542gamlsfpa0st8w7nx,input,target_blocks,False,22.3,
bc1pcacq5k8jh5naf560z7zucq6zt43a4yqlj6lxj7xh90g0rrtz50escaujcf,input,target_blocks,False,26.2,
bc1qvul7p40tf9uzdc68u4ahta9jqtm8st5adgn53u24rg9myct5lmlq055pcz,input,target_blocks,False,22.9,
bc1qxh3t2ynnvshr0xawusm20f4kdk4atkvkr05k40,input,target_blocks,False,90.4,
bc1qjrc3g8he8pfyr9rhkwy3948r2j4ujd026kuuc4,input,target_blocks,False,24.5,
bc1q9k0zk8wa96e9ntll3jwefkuml6revrpacjdp75,input,target_blocks,False,22.6,
bc1qutkyefj0tnf7a6ck0lgkcdyzs32lk6uz4jhumm,input,target_blocks,False,23.9,
bc1q7kfku9alcr26a427taqhxm09klvglg5rnrs3tl,input,target_blocks,False,22.2,
bc1qcjfm4t67zjf65ru6jvxlt0tmmwv55e3qcklws8,input,target_blocks,False,23.2,
bc1q5vkea84rkudq3xd84d4889kyqh3dpp0q8d0ulq,input,target_blocks,False,22.3,
bc1pcv3hp7f4znfusegnswnun08pej7w5cc5ajxpvwrhghjs43kjk9ps4q8x20,input,target_blocks,False,23.4,
bc1p80ldcjlt4fypzl7jnedr9kqjfjplnpvew0mjrp4pgfjwx3lvmlgshx58te,input,target_blocks,False,23.6,
bc1py4zazw5zu9vlz9rey38tx5xu7adl09naglu5cc3mjv4846l36apsu2s7kp,input,target_blocks,False,22.8,
1KkGqjSoA3n2ZYByXikDuF75mBcQi8uN2S,input,target_blocks,False,22.6,
bc1q23td00gdeh6ctf2y0l8kzt5zsgh2v4afap2m55,input,target_blocks,False,22.7,
bc1q6yyeum2ffe870elapkz3qjv5uzsavz8hkvhf60,input,target_blocks,False,89.5,
bc1qtw7eh3akjqnr97t8w529htfsmejw9tw8z9tq3k,input,target_blocks,False,23.3,
bc1pu7jlwl4ukh4gg609dl63uglasxtg0k6ulgnmpug28r2zs7y5358sfqh9qf,input,target_blocks,False,23.6,
bc1q8f902mnqg58jsdjl5n7f98h3hz4tqdn29egd3n,input,target_blocks,False,26.0,
bc1p3tdvg9dz984u9ys2uzwnqdruege3uz5h8sqe9kh0ljz3hxftxjwqgsndv2,input,target_blocks,False,25.0,
bc1pw74u6mcccc0wg3t7r7d5azz5x53487srg9h37fsdshg4759rggzqzju6dl,input,target_blocks,False,24.6,
bc1qv40qmqyat5udjctd8x6z4feyq0qe9v6xeacaze,input,target_blocks,False,23.6,
bc1qjjt048alcn90julwjvuzkwxfxfl4ylhsarmzul,input,target_blocks,False,21.4,
1FTsqYZNoULWrsbFM6GjLZEKGhQDidq6R5,input,target_blocks,False,23.6,
bc1qmp78vy5mlku3qrym4n7r6t9qn4m3y7kykmtw0c,input,target_blocks,False,23.7,
bc1q9vxrldh75lr2mdt7xylh2w2njhalnk3fl98y70,input,target_blocks,False,24.1,
bc1pgcq0ryrdajzn8nyrwsye0tugr9ltyre34xycezwslmsmm9lw4f8sqaksm4,input,target_blocks,False,22.9,
bc1pl8ygrk5fv2g3asx4jhe7tc23uaq424vl6x3g4zyhslh0zlmk4zcs0rec2k,input,target_blocks,False,22.4,
bc1qy362asyqhmrk9tqjewz067zyfsek7ymt0z72rx,input,target_blocks,False,88.8,
bc1q49a7jqzatcfa2laclvakun9dlul5kh9w046p80,input,target_blocks,False,23.1,
bc1q5fc5rksrd4uz83s2dqzumtjv8c4z4rdtn785gh,input,target_blocks,False,23.4,
bc1qffuwvwk5mwrkx8ec84ftfyzdfesvd3cme9uj8j,input,target_blocks,False,22.8,
bc1qyas02f93mje4zptdk75kkehtf38kuv2elszgmz,input,target_blocks,False,22.2,
bc1qr0ynk5vh8ffhqu2tllhlacezecv8uhdjuvdxty,input,target_blocks,False,23.7,
bc1qg3p40zzdfh0kg6tlmch7wvf05yn3jmugkvkrv2,input,target_blocks,False,23.4,
bc1q654fkmdelu7kpztcjan6raycg2xmyj2dvuce88,input,target_blocks,False,22.6,
bc1qvaf7h0afqnpsj8c7fl24krlf7ycdaah824dqf5,input,target_blocks,False,24.8,
bc1qzc05lmxvela7sl97prlf4ccvzv230q4gs2l6dt,input,target_blocks,False,22.0,
bc1qncgganr5k72n0rxpjt0a03zmrphm3698u5uum8,input,target_blocks,False,23.0,
bc1qy4cghgdy2s6zqsl2kfvcvjclyfu3w5s5aj7wfw,input,target_blocks,False,22.2,
bc1qkjpz4vfwed266syw8w0f5g8srzd3d6spdxmfhh,input,target_blocks,False,24.6,
bc1qjdj602j2lgyxzrdy2m2usj78fese8md6e44dtq,input,target_blocks,False,22.9,
bc1qftm2dm88v2cj25pkat0hcs8hgp0r54tmcy5crs,input,target_blocks,False,22.8,
bc1q5pea9cd6rv8maxzvf0u7ahw3uxwxwe50cmrzjm,input,target_blocks,False,24.9,
bc1q9257rck9vww70x3sghwhsyyljzr4vqynr9526e,input,target_blocks,False,87.1,
bc1qa74zzqkla9cnn7d4fcw2pgghmav6apl6k0n57e,input,target_blocks,False,30.4,
bc1qtuh2wlhrmtp28w5cxydz6zvzqd7e5axhcnauvz,input,target_blocks,False,26.5,
bc1qfm8pdt6acymac4qh74jgrcu7vk8qrqs534s0t7,input,target_blocks,False,23.6,
bc1qnap5m0t0q7xqngdp5tvfkrupwxalx0nnztwq0z,input,target_blocks,False,24.1,
bc1qj5hskkgd2eppgewdfadk67hq3ydyzvysumctn5,input,target_blocks,False,23.1,
bc1qfzh6rzlfx2zy848cypsrngdgzwev50ztauc9tt,input,target_blocks,False,23.0,
bc1q3qrk5pmwfsus8dg4thxm934qp6dvv8w9zld3r8,input,target_blocks,False,22.0,
bc1q7cmcdkqqjaznl673uu9schhmmy9z5nw7awt8hj,input,target_blocks,False,24.2,
bc1qczh5q3h92lr8lsms7scts93272s650l573rdth,input,target_blocks,False,22.0,
bc1qq20ff6puwz54326xm4ghn2ntztrraa224jl5m3,input,target_blocks,False,21.4,
bc1q9d5ec07tf5sc2jqym709773quzp3uxv8dannt3,input,target_blocks,False,24.1,
bc1q66mvjl9vps2gmp894rzmsk7p3ua5r3fg0tlvz2,input,target_blocks,False,23.0,
bc1qph74hsu6vpqa4dp5lj8mac08d3wskmtr4je82q,input,target_blocks,False,22.3,
bc1qjzdmg5268a9vjsrq633lkprgjsyp90uthsz32c,input,target_blocks,False,23.7,
bc1qy2ghf93ucvjnuhugpcguxv3j3hwt3uafz75e7w,input,target_blocks,False,24.3,
bc1qq9uvn280z5fx37z8cu8jpd2hm39cnnq6k6xfea,input,target_blocks,False,22.9,
bc1qh92z28n5fm4e0c8xcpxc5pkysk272m0v9p4z09,input,target_blocks,False,24.0,
bc1qmz8wfx6zl2gqhldfysk56w546cet3nl6j8f3u4,input,target_blocks,False,21.6,
bc1qx3xzdlha0kmjzzxwsnmqu5ystnp7q0efav6dq6,input,target_blocks,False,23.6,
bc1qfzmt7sdfv40lkzm69uj8ymvq4xel3g49cc7jt8,input,target_blocks,False,29.0,
bc1qvys2k3x8ct3tpmz5t58s89mp0f0mwpl2zujk96,input,target_blocks,False,24.3,
bc1qwsqrjudu24qmpluywy2nps8xq9mdk5jdmkll2z,input,target_blocks,False,22.4,
bc1q3e7hlkcgrfky79e58e5505uwrme9ygctkz9hxn,input,target_blocks,False,21.3,
bc1qzg0prn9hpqdumj75ht92896kvqmmxuf6gcy65t,input,target_blocks,False,23.2,
bc1qg87jqex6t2m6zwtlgjyx8qc50sad6r72mdekel,input,target_blocks,False,23.8,
bc1qt7kcpevsvwa05hxuxpvpz8znrpx3l5qw8a9q4e,input,target_blocks,False,24.7,
bc1q60fpp66r7psq9rpffmt3wv6x3y84q6dvmnqk6r,input,target_blocks,False,23.6,
bc1qquhm7p7d2yvqf50c9g9atyz62ppfmmejjq4pj2,input,target_blocks,False,23.3,
bc1qstvz9ywlmv3tnn9f32shzt4jtadmruqvtkqm7g,input,target_blocks,False,29.4,
bc1qfnsulxzuj8hfxl6zemjslclr5s00p6c9pg3x5r,input,target_blocks,False,87.6,
bc1qkyg75ch9gsvu4q5kgp6shv3n2vk0qzjqeuq8cg,input,target_blocks,False,22.6,
bc1q875xd2a9eg30umud6t8n4c6vl08hxdv4tgg5v8,input,target_blocks,False,87.5,
bc1qed969k56pf35sf70a6tug3lwlwvc53j2ew2fsd,input,target_blocks,False,22.5,
bc1qxxkqmmne9l5ephwlj3m7h4pru9s9thfse8qzzc,input,target_blocks,False,23.0,
bc1qk64m7qzvyf826ukgcnnjj9fnarq5xqh2awx4hd,input,target_blocks,False,24.1,
bc1qjvk403srt6z7vft7g5cf6cpkzxde4cc2dhcqup,input,target_blocks,False,88.7,
bc1qvr68tzsqedcg53g4xz7w9uhg8vu38tjxez04k7,input,target_blocks,False,23.4,
bc1q4ay05nz7jatx6r4evxqvku8fxv4qz4wxjss39a,input,target_blocks,False,24.9,
bc1qtytcmd0jhkm5r469t4x5jdl4d6kyaez89k0rue,input,target_blocks,False,23.0,
bc1qlv45e6tx4xlaqkuy04eggd2r2z3nrljh2a9mg2,input,target_blocks,False,21.9,
bc1q6n8xxf7cphu7v7g35ll5na8xs99nn30ctcsly4,input,target_blocks,False,27.5,
bc1qtx4tdgtjdv5ug8308m0ad87szjdc877syzm22s,input,target_blocks,False,23.3,
bc1qcsp589j3tsycdw0c5mx282r78q6qvku06z6cg9,input,target_blocks,False,89.1,
bc1qlv4lmgzszx7fpfnsa42r2h7hp2hvfcv642yslg,input,target_blocks,False,22.9,
bc1qa27chlt2mhzg5v64x3mymphesd8s4wf9suawgy,input,target_blocks,False,88.8,
bc1qf4qhvg88a8c05gau3ya3jqws0gl7w72stye9uw,input,target_blocks,False,88.1,
bc1qjp2zxxgk498sme8f59v6xywpjkzmahu0vyrmdc,input,target_blocks,False,23.3,
bc1qugavcpg9c3k4d827uhhda3g3l0zaqe4l2mx4me,input,target_blocks,False,24.1,
bc1qg8zdkr2vtyhnet4r4ryc8wgj9szja7xnpaezd0,input,target_blocks,False,23.0,
bc1qrj8hr5gdh4fa4nehpa2kc0qz49cuxyzj0c9pw2,input,target_blocks,False,24.1,
bc1qxfzfwva5peqk3sfdmuhc7yfsacrfcmlm7z4gvn,input,target_blocks,False,24.1,
bc1qt8xyde480tuvatgxe0s9033gedv64p3ktk9kf2,input,target_blocks,False,27.9,
bc1qylfrlgwxj54evzr5h0qex45tgpgl3dn23yygv4,input,target_blocks,False,24.5,
bc1q75kmd29kd8p5gpzxf0ahrqgagmyn36798m4f88,input,target_blocks,False,22.0,
bc1q7y9vur8s2rz2lhwucmrjnlkzln50szvwqep3dz,input,target_blocks,False,25.1,
bc1q2gqhg63hahqzxvf8vhrada5a84glz5k6u48n6q,input,target_blocks,False,24.2,
bc1qm2rqpldfz3cv3qlw3ylyu7jk0s53kfakh9tprx,input,target_blocks,False,24.0,
bc1qjjw03pec6f0n7xupzvcwqc0crqrwdk0re3zk9h,input,target_blocks,False,24.1,
bc1qh8053raxs9wf20kpznakt3lmhfsmzzt5uyemmt,input,target_blocks,False,29.4,
bc1qsky6kac5rp372wchm2stg7r82v9f3s6ygjun4v,input,target_blocks,False,22.8,
bc1qu6j7hy4kwj5qla9dj5d8296gdpsjyjr77ve754,input,target_blocks,False,90.9,
bc1qcq2659zaew0my6z8k6tqh4yqewhyaagzjjzzxh,input,target_blocks,False,23.3,
bc1qwjvmrj453708aepjjv0vn54ucuy6cnqcegxuse,input,target_blocks,False,87.4,
bc1qqlz6w500khckgln4lsg45jccfzygp2hpz2k5c6,input,target_blocks,False,23.4,
bc1q8k2m6xrkayn2k2n88llhkqllh3ew8wnhe0w3gd,input,target_blocks,False,22.5,
bc1qvef4kjav8z6lktgt7lztuszh8qvrktkdc4k3pf,input,target_blocks,False,23.6,
bc1qp9g9s6q3lvv0hvf3ems5xvgr8f78xzglvy5tvv,input,target_blocks,False,90.1,
bc1qu5r78cmswpxnr9a3whal6j6th07dd4ts6n4d09,input,target_blocks,False,23.0,
bc1q43xfq0yhlw5dtm2dscxzcmld863qtmp4wvzrak,input,target_blocks,False,22.1,
bc1q7t7x877pp2pm3z5kej3ped88lf9jqjcs7lf27v,input,target_blocks,False,22.9,
bc1qpqtn4tk3p6yjspa43lqzmk7wuxl3wjhvl65lsf,input,target_blocks,False,88.4,
bc1qadrkgmw0jx5ss0dzggvwspchd8l0akh7sjz64y,input,target_blocks,False,22.5,
bc1qz9h07w88qgcg8pevm2sq72se6chzt7wvuq7747,input,target_blocks,False,22.8,
bc1qydhvu999a4rzvvzekus640txh2jz3tjfcf9ktf,input,target_blocks,False,25.7,
bc1qthpe3c7payqkrnyfvjma8wel437atus4sfqdgv,input,target_blocks,False,26.9,
bc1q8sg95je6ctl8ru5fycq70lyetm2wm4wpx7s0ta,input,target_blocks,False,25.9,
bc1quq7ff9yf9da90kvp6ufx7w3tpjj70ge2yffyz9,input,target_blocks,False,22.9,
bc1qfpr59rmrd2m4jeyz6na6vepp2z7k720e8pjuqj,input,target_blocks,False,23.8,
bc1qthxqaw2f8f9qcpsfykdsdhejdehjle27xcma8g,input,target_blocks,False,89.9,
bc1qu3hsl7jcpqeulj4yhrc9qhsz74dle33fe2ydvy,input,target_blocks,False,24.8,
bc1qzr8zr4s9ynqk528ctj3fusdp7fmhlermdmdw35,input,target_blocks,False,22.7,
bc1q9g8905nmadtyurtp09pa9pucqk0eqpl5mthg7k,input,target_blocks,False,21.7,
bc1qw8njxmk46cq9ftf0vgfla66fuf8nk4pul72nrt,input,target_blocks,False,22.0,
bc1qc8clcu20hfs6hhpdynugur3pk54ka36umhupam,input,target_blocks,False,22.2,
bc1q4vrac962m3l5808jqh54rp7n6g0hl78kv00ql6,input,target_blocks,False,20.8,
bc1qdl0pvx3dnhg7c6p69m5xrngxka7nlutkje3p2w,input,target_blocks,False,22.1,
bc1qgckm665ezp67yclt0qwaxsagthg3nqhk54mzgg,input,target_blocks,False,23.8,
bc1qz9lsphsh8gxddthtsxuaczpq32z3q059aqcz74,input,target_blocks,False,25.7,
bc1qqpnvpvddcdnsduc0s30yn7aywh8szl4ng0tss6,input,target_blocks,False,21.7,
bc1qak67j7ac5a50jcx8czxxlycmhk0jzpaxxhu0d9,input,target_blocks,False,22.9,
bc1qvwlhvhvnkkmzxcka4qdc7te0fcsusujaf5nmmk,input,target_blocks,False,23.9,
bc1qactu3fxsnxzy6636k9uxj2v8dgxynr0mvn4llv,input,target_blocks,False,22.8,
bc1q7j3c4ex3270gard96my4mctjx4e580qds2fkdf,input,target_blocks,False,24.5,
bc1q6v4l579sa65epk7t0xa5cdlhclz72thxer9kfd,input,target_blocks,False,23.3,
bc1q73vd7a7a0nf8t29knmjkt45f6txf74ql48f9z6,input,target_blocks,False,24.3,
bc1qwjwecuekf48l839p36yk4zsp9zed62x3qnf76a,input,target_blocks,False,23.7,
bc1qemr6dh0s3f967k9elzmr2luxmgy2j094cwfjxk,input,target_blocks,False,23.0,
bc1q9mcjurj55s67ctpjpttfy9ep2xvvq7jq2lvca2,input,target_blocks,False,23.5,
bc1qemuqp9ymafyqfn3wwnpe0cgdmkfyraghk0mwh4,input,target_blocks,False,26.6,
bc1qlukdah9r29nevhtn63700es74x06afwau9lcal,input,target_blocks,False,28.4,
bc1q47tw7rdydqxss7cankas6dt937y4ta7smn0qsg,input,target_blocks,False,47.3,
bc1qgy0jqsmyfwchlv58xpp6ne9k8da5cd45r6hnnf,input,target_blocks,False,29.9,
bc1q6s3vtd0zmzrkkfqa5pjhtrgeypna0pk9z5r3j5,input,target_blocks,False,23.3,
bc1qvr00j5xdykhupakyyg2dg9lvdm260me8t04fhf,input,target_blocks,False,22.6,
bc1q28wdwvl02m7s0245wrncevtfm3q4lqjv9sk780,input,target_blocks,False,25.7,
bc1quvhtgfd38ctlepg6dhlawl60rrz36knyh4lkeq,input,target_blocks,False,22.0,
bc1q2zu4nc2l63maq9qu5ktupypl0lcaqhujwnllyd,input,target_blocks,False,21.8,
bc1qtufc7ntagxc7g2rqqh4kupzaslmlfltkvchutz,input,target_blocks,False,26.1,
bc1qz8ujsmss9y03vr0ty5f2qrnjmh6s9hsnm2534x,input,target_blocks,False,25.1,
bc1qm46u8j57t6dnlxyvqx2ec499rhd9dsq82urdh9,input,target_blocks,False,23.5,
bc1q6r200fxfw4er4ppjx7tw2sypew6jadp95n777c,input,target_blocks,False,25.3,
bc1qzm4urkekggqwlcz6e7xanm5hu9h229s9wm6v66,input,target_blocks,False,22.6,
bc1q3l5mel57hn2n069k56q4ydjzl46t38j5cwm504,input,target_blocks,False,21.8,
bc1qxstm72lq42rwwgpn9zqfzt0l4zu998g76gth8r,input,target_blocks,False,22.8,
bc1qwukhthsfp4tcn3fsykt6a50wmdfa9c7wj7j7n7,input,target_blocks,False,22.7,
bc1q9sc7ujqn83swv2cr3p69x8qfpckq93tpq9lqay,input,target_blocks,False,23.2,
bc1qlj2ta4xylp5308h9sxe9ulm3qm535gtawj85t5,input,target_blocks,False,22.5,
bc1q7k2euhpslhlhqkf6m7hvaj7n3vws4ex68qdu27,input,target_blocks,False,23.7,
bc1q2uagydffwfw9rd4eggvy8d093jehae9kkl85gz,input,target_blocks,False,22.4,
bc1qkr3yc9z7yuwlpdkcang9vgpplwl4eldc4wqprp,input,target_blocks,False,30.4,
bc1qmqkmck2tamtaxf5fue2m3q9wgdt2a52tfm36f9,input,target_blocks,False,92.2,
bc1qm9tcqycdreg9v5qqxcv0narghatn8lwlzwthcn,input,target_blocks,False,22.9,
bc1qmjq5h6z0xu087dh0357wjjwa74kkmnvzltxrkw,input,target_blocks,False,24.4,
bc1qhxcuy9fkpch7gvula4dj69jxpdkhvud9aqr05h,input,target_blocks,False,30.0,
bc1qd89gjm99rytdt63ya8jkyemws0uxcwepkt6nsh,input,target_blocks,False,25.9,
bc1qxy2jc9284ta0unv4x948pqv5nunymygxxze24d,input,target_blocks,False,26.0,
bc1q6yqunyckcspy5h8mhdgpcy732uw87hdm0h4t08,input,target_blocks,False,23.7,
bc1qphyexkw24f9ls7k6vx96hzmudykuv0pdeu7fqa,input,target_blocks,False,22.5,
bc1q2rtdm9v0vsw0xr5ta4g6c5mqyjagmqf2zfme6y,input,target_blocks,False,23.9,
bc1qk4tt4f2tddjx8qx24lhc8pf508ujs234wucvtm,input,target_blocks,False,21.5,
bc1qdlz4k50xgyxkuc7tsuzad6dsfl6f38x73c7sqp,input,target_blocks,False,87.5,
bc1qq77cxq55f0w83jz27c93z60g2um08e6leg6d7p,input,target_blocks,False,22.6,
bc1qjc2n05jap4wt7h05yxs36j7ne43nzunuaxqwmt,input,target_blocks,False,23.4,
bc1qulvnxfhu4guj047hruxrzhufuapzxlm79tlfvk,input,target_blocks,False,23.1,
bc1qcqhearz8e6gn775xtv6h9wzwu4yu5g5958vflw,input,target_blocks,False,22.6,
bc1qq4xyszjr5tarcmvmfy55hgxqs8jcfzg5qw36wz,input,target_blocks,False,24.2,
bc1qm379gusdz2xzvej9tza5vv4m9nejrwh9p56rzn,input,target_blocks,False,88.9,
bc1qjptnde25u9fk8sqcyf8lwdnap579mmpql9l8cr,input,target_blocks,False,85.4,
